timestamp,ignore_thrust,ignore_attitude,ignore_bodyrate_x,ignore_bodyrate_y,ignore_bodyrate_z,ignore_position,ignore_velocity,ignore_acceleration_force,ignore_alt_hold
55636000,0,0,1,1,1,0,1,1,0
55688000,0,0,1,1,1,0,1,1,0
55736000,0,0,1,1,1,0,1,1,0
55788000,0,0,1,1,1,0,1,1,0
55836000,0,0,1,1,1,0,1,1,0
55888000,0,0,1,1,1,0,1,1,0
55940000,0,0,1,1,1,0,1,1,0
55988000,0,0,1,1,1,0,1,1,0
56040000,0,0,1,1,1,0,1,1,0
56092000,0,0,1,1,1,0,1,1,0
56140000,0,0,1,1,1,0,1,1,0
56192000,0,0,1,1,1,0,1,1,0
56240000,0,0,1,1,1,0,1,1,0
56292000,0,0,1,1,1,0,1,1,0
56344000,0,0,1,1,1,0,1,1,0
56384000,0,0,1,1,1,0,1,1,0
56436000,0,0,1,1,1,0,1,1,0
56484000,0,0,1,1,1,0,1,1,0
56536000,0,0,1,1,1,0,1,1,0
56584000,0,0,1,1,1,0,1,1,0
56636000,0,0,1,1,1,0,1,1,0
56688000,0,0,1,1,1,0,1,1,0
56736000,0,0,1,1,1,0,1,1,0
56788000,0,0,1,1,1,0,1,1,0
56836000,0,0,1,1,1,0,1,1,0
56888000,0,0,1,1,1,0,1,1,0
56940000,0,0,1,1,1,0,1,1,0
56988000,0,0,1,1,1,0,1,1,0
57040000,0,0,1,1,1,0,1,1,0
57092000,0,0,1,1,1,0,1,1,0
57140000,0,0,1,1,1,0,1,1,0
57192000,0,0,1,1,1,0,1,1,0
57240000,0,0,1,1,1,0,1,1,0
57292000,0,0,1,1,1,0,1,1,0
57344000,0,0,1,1,1,0,1,1,0
57384000,0,0,1,1,1,0,1,1,0
57432000,0,0,1,1,1,0,1,1,0
57484000,0,0,1,1,1,0,1,1,0
57536000,0,0,1,1,1,0,1,1,0
57584000,0,0,1,1,1,0,1,1,0
57636000,0,0,1,1,1,0,1,1,0
57688000,0,0,1,1,1,0,1,1,0
57736000,0,0,1,1,1,0,1,1,0
57788000,0,0,1,1,1,0,1,1,0
57836000,0,0,1,1,1,0,1,1,0
57888000,0,0,1,1,1,0,1,1,0
57940000,0,0,1,1,1,0,1,1,0
57988000,0,0,1,1,1,0,1,1,0
58040000,0,0,1,1,1,0,1,1,0
58092000,0,0,1,1,1,0,1,1,0
58140000,0,0,1,1,1,0,1,1,0
58192000,0,0,1,1,1,0,1,1,0
58244000,0,0,1,1,1,0,1,1,0
58284000,0,0,1,1,1,0,1,1,0
58332000,0,0,1,1,1,0,1,1,0
58384000,0,0,1,1,1,0,1,1,0
58436000,0,0,1,1,1,0,1,1,0
58484000,0,0,1,1,1,0,1,1,0
58536000,0,0,1,1,1,0,1,1,0
58588000,0,0,1,1,1,0,1,1,0
58636000,0,0,1,1,1,0,1,1,0
58688000,0,0,1,1,1,0,1,1,0
58740000,0,0,1,1,1,0,1,1,0
58788000,0,0,1,1,1,0,1,1,0
58840000,0,0,1,1,1,0,1,1,0
58888000,0,0,1,1,1,0,1,1,0
58940000,0,0,1,1,1,0,1,1,0
58992000,0,0,1,1,1,0,1,1,0
59040000,0,0,1,1,1,0,1,1,0
59092000,0,0,1,1,1,0,1,1,0
59144000,0,0,1,1,1,0,1,1,0
59192000,0,0,1,1,1,0,1,1,0
59232000,0,0,1,1,1,0,1,1,0
59284000,0,0,1,1,1,0,1,1,0
59336000,0,0,1,1,1,0,1,1,0
59384000,0,0,1,1,1,0,1,1,0
59436000,0,0,1,1,1,0,1,1,0
59484000,0,0,1,1,1,0,1,1,0
59536000,0,0,1,1,1,0,1,1,0
59588000,0,0,1,1,1,0,1,1,0
59636000,0,0,1,1,1,0,1,1,0
59688000,0,0,1,1,1,0,1,1,0
59740000,0,0,1,1,1,0,1,1,0
59788000,0,0,1,1,1,0,1,1,0
59840000,0,0,1,1,1,0,1,1,0
59892000,0,0,1,1,1,0,1,1,0
59940000,0,0,1,1,1,0,1,1,0
59992000,0,0,1,1,1,0,1,1,0
60040000,0,0,1,1,1,0,1,1,0
60092000,0,0,1,1,1,0,1,1,0
60144000,0,0,1,1,1,0,1,1,0
60184000,0,0,1,1,1,0,1,1,0
60232000,0,0,1,1,1,0,1,1,0
60284000,0,0,1,1,1,0,1,1,0
60336000,0,0,1,1,1,0,1,1,0
60384000,0,0,1,1,1,0,1,1,0
60436000,0,0,1,1,1,0,1,1,0
60488000,0,0,1,1,1,0,1,1,0
60536000,0,0,1,1,1,0,1,1,0
60588000,0,0,1,1,1,0,1,1,0
60640000,0,0,1,1,1,0,1,1,0
60688000,0,0,1,1,1,0,1,1,0
60740000,0,0,1,1,1,0,1,1,0
60788000,0,0,1,1,1,0,1,1,0
60840000,0,0,1,1,1,0,1,1,0
60892000,0,0,1,1,1,0,1,1,0
60940000,0,0,1,1,1,0,1,1,0
60992000,0,0,1,1,1,0,1,1,0
61044000,0,0,1,1,1,0,1,1,0
61092000,0,0,1,1,1,0,1,1,0
61132000,0,0,1,1,1,0,1,1,0
61184000,0,0,1,1,1,0,1,1,0
61236000,0,0,1,1,1,0,1,1,0
61284000,0,0,1,1,1,0,1,1,0
61336000,0,0,1,1,1,0,1,1,0
61384000,0,0,1,1,1,0,1,1,0
61436000,0,0,1,1,1,0,1,1,0
61488000,0,0,1,1,1,0,1,1,0
61536000,0,0,1,1,1,0,1,1,0
61588000,0,0,1,1,1,0,1,1,0
61640000,0,0,1,1,1,0,1,1,0
61688000,0,0,1,1,1,0,1,1,0
61740000,0,0,1,1,1,0,1,1,0
61788000,0,0,1,1,1,0,1,1,0
61840000,0,0,1,1,1,0,1,1,0
61892000,0,0,1,1,1,0,1,1,0
61940000,0,0,1,1,1,0,1,1,0
61992000,0,0,1,1,1,0,1,1,0
62044000,0,0,1,1,1,0,1,1,0
62092000,0,0,1,1,1,0,1,1,0
62144000,0,0,1,1,1,0,1,1,0
62184000,0,0,1,1,1,0,1,1,0
62232000,0,0,1,1,1,0,1,1,0
62284000,0,0,1,1,1,0,1,1,0
62336000,0,0,1,1,1,0,1,1,0
62384000,0,0,1,1,1,0,1,1,0
62436000,0,0,1,1,1,0,1,1,0
62488000,0,0,1,1,1,0,1,1,0
62536000,0,0,1,1,1,0,1,1,0
62588000,0,0,1,1,1,0,1,1,0
62636000,0,0,1,1,1,0,1,1,0
62688000,0,0,1,1,1,0,1,1,0
62740000,0,0,1,1,1,0,1,1,0
62788000,0,0,1,1,1,0,1,1,0
62840000,0,0,1,1,1,0,1,1,0
62892000,0,0,1,1,1,0,1,1,0
62940000,0,0,1,1,1,0,1,1,0
62992000,0,0,1,1,1,0,1,1,0
63040000,0,0,1,1,1,0,1,1,0
63092000,0,0,1,1,1,0,1,1,0
63144000,0,0,1,1,1,0,1,1,0
63184000,0,0,1,1,1,0,1,1,0
63232000,0,0,1,1,1,0,1,1,0
63284000,0,0,1,1,1,0,1,1,0
63336000,0,0,1,1,1,0,1,1,0
63384000,0,0,1,1,1,0,1,1,0
63436000,0,0,1,1,1,0,1,1,0
63488000,0,0,1,1,1,0,1,1,0
63536000,0,0,1,1,1,0,1,1,0
63588000,0,0,1,1,1,0,1,1,0
63640000,0,0,1,1,1,0,1,1,0
63688000,0,0,1,1,1,0,1,1,0
63740000,0,0,1,1,1,0,1,1,0
63788000,0,0,1,1,1,0,1,1,0
63840000,0,0,1,1,1,0,1,1,0
63892000,0,0,1,1,1,0,1,1,0
63940000,0,0,1,1,1,0,1,1,0
63992000,0,0,1,1,1,0,1,1,0
64040000,0,0,1,1,1,0,1,1,0
64088000,0,0,1,1,1,0,1,1,0
64128000,0,0,1,1,1,0,1,1,0
64180000,0,0,1,1,1,0,1,1,0
64228000,0,0,1,1,1,0,1,1,0
64280000,0,0,1,1,1,0,1,1,0
64332000,0,0,1,1,1,0,1,1,0
64380000,0,0,1,1,1,0,1,1,0
64432000,0,0,1,1,1,0,1,1,0
64484000,0,0,1,1,1,0,1,1,0
64532000,0,0,1,1,1,0,1,1,0
64584000,0,0,1,1,1,0,1,1,0
64636000,0,0,1,1,1,0,1,1,0
64684000,0,0,1,1,1,0,1,1,0
64736000,0,0,1,1,1,0,1,1,0
64784000,0,0,1,1,1,0,1,1,0
64836000,0,0,1,1,1,0,1,1,0
64888000,0,0,1,1,1,0,1,1,0
64936000,0,0,1,1,1,0,1,1,0
64988000,0,0,1,1,1,0,1,1,0
65036000,0,0,1,1,1,0,1,1,0
65088000,0,0,1,1,1,0,1,1,0
65140000,0,0,1,1,1,0,1,1,0
65188000,0,0,1,1,1,0,1,1,0
65228000,0,0,1,1,1,0,1,1,0
65280000,0,0,1,1,1,0,1,1,0
65332000,0,0,1,1,1,0,1,1,0
65380000,0,0,1,1,1,0,1,1,0
65432000,0,0,1,1,1,0,1,1,0
65484000,0,0,1,1,1,0,1,1,0
65532000,0,0,1,1,1,0,1,1,0
65584000,0,0,1,1,1,0,1,1,0
65632000,0,0,1,1,1,0,1,1,0
65684000,0,0,1,1,1,0,1,1,0
65736000,0,0,1,1,1,0,1,1,0
65784000,0,0,1,1,1,0,1,1,0
65836000,0,0,1,1,1,0,1,1,0
65888000,0,0,1,1,1,0,1,1,0
65936000,0,0,1,1,1,0,1,1,0
65988000,0,0,1,1,1,0,1,1,0
66036000,0,0,1,1,1,0,1,1,0
66088000,0,0,1,1,1,0,1,1,0
66140000,0,0,1,1,1,0,1,1,0
66188000,0,0,1,1,1,0,1,1,0
66228000,0,0,1,1,1,0,1,1,0
66280000,0,0,1,1,1,0,1,1,0
66332000,0,0,1,1,1,0,1,1,0
66380000,0,0,1,1,1,0,1,1,0
66432000,0,0,1,1,1,0,1,1,0
66484000,0,0,1,1,1,0,1,1,0
66532000,0,0,1,1,1,0,1,1,0
66584000,0,0,1,1,1,0,1,1,0
66632000,0,0,1,1,1,0,1,1,0
66684000,0,0,1,1,1,0,1,1,0
66736000,0,0,1,1,1,0,1,1,0
66784000,0,0,1,1,1,0,1,1,0
66836000,0,0,1,1,1,0,1,1,0
66888000,0,0,1,1,1,0,1,1,0
66936000,0,0,1,1,1,0,1,1,0
66988000,0,0,1,1,1,0,1,1,0
67036000,0,0,1,1,1,0,1,1,0
67088000,0,0,1,1,1,0,1,1,0
67140000,0,0,1,1,1,0,1,1,0
67180000,0,0,1,1,1,0,1,1,0
67228000,0,0,1,1,1,0,1,1,0
67280000,0,0,1,1,1,0,1,1,0
67332000,0,0,1,1,1,0,1,1,0
67380000,0,0,1,1,1,0,1,1,0
67432000,0,0,1,1,1,0,1,1,0
67484000,0,0,1,1,1,0,1,1,0
67532000,0,0,1,1,1,0,1,1,0
67584000,0,0,1,1,1,0,1,1,0
67636000,0,0,1,1,1,0,1,1,0
67684000,0,0,1,1,1,0,1,1,0
67736000,0,0,1,1,1,0,1,1,0
67784000,0,0,1,1,1,0,1,1,0
67836000,0,0,1,1,1,0,1,1,0
67888000,0,0,1,1,1,0,1,1,0
67936000,0,0,1,1,1,0,1,1,0
67988000,0,0,1,1,1,0,1,1,0
68040000,0,0,1,1,1,0,1,1,0
68080000,0,0,1,1,1,0,1,1,0
68132000,0,0,1,1,1,0,1,1,0
68180000,0,0,1,1,1,0,1,1,0
68232000,0,0,1,1,1,0,1,1,0
68280000,0,0,1,1,1,0,1,1,0
68332000,0,0,1,1,1,0,1,1,0
68384000,0,0,1,1,1,0,1,1,0
68432000,0,0,1,1,1,0,1,1,0
68484000,0,0,1,1,1,0,1,1,0
68536000,0,0,1,1,1,0,1,1,0
68584000,0,0,1,1,1,0,1,1,0
68636000,0,0,1,1,1,0,1,1,0
68684000,0,0,1,1,1,0,1,1,0
68736000,0,0,1,1,1,0,1,1,0
68788000,0,0,1,1,1,0,1,1,0
68836000,0,0,1,1,1,0,1,1,0
68888000,0,0,1,1,1,0,1,1,0
68940000,0,0,1,1,1,0,1,1,0
68988000,0,0,1,1,1,0,1,1,0
69028000,0,0,1,1,1,0,1,1,0
69080000,0,0,1,1,1,0,1,1,0
69132000,0,0,1,1,1,0,1,1,0
69180000,0,0,1,1,1,0,1,1,0
69232000,0,0,1,1,1,0,1,1,0
69280000,0,0,1,1,1,0,1,1,0
69332000,0,0,1,1,1,0,1,1,0
69384000,0,0,1,1,1,0,1,1,0
69432000,0,0,1,1,1,0,1,1,0
69484000,0,0,1,1,1,0,1,1,0
69536000,0,0,1,1,1,0,1,1,0
69584000,0,0,1,1,1,0,1,1,0
69636000,0,0,1,1,1,0,1,1,0
69684000,0,0,1,1,1,0,1,1,0
69736000,0,0,1,1,1,0,1,1,0
69788000,0,0,1,1,1,0,1,1,0
69836000,0,0,1,1,1,0,1,1,0
69888000,0,0,1,1,1,0,1,1,0
69940000,0,0,1,1,1,0,1,1,0
69988000,0,0,1,1,1,0,1,1,0
70040000,0,0,1,1,1,0,1,1,0
70080000,0,0,1,1,1,0,1,1,0
70132000,0,0,1,1,1,0,1,1,0
70180000,0,0,1,1,1,0,1,1,0
70232000,0,0,1,1,1,0,1,1,0
70280000,0,0,1,1,1,0,1,1,0
70332000,0,0,1,1,1,0,1,1,0
70384000,0,0,1,1,1,0,1,1,0
70432000,0,0,1,1,1,0,1,1,0
70484000,0,0,1,1,1,0,1,1,0
70536000,0,0,1,1,1,0,1,1,0
70584000,0,0,1,1,1,0,1,1,0
70636000,0,0,1,1,1,0,1,1,0
70688000,0,0,1,1,1,0,1,1,0
70736000,0,0,1,1,1,0,1,1,0
70788000,0,0,1,1,1,0,1,1,0
70836000,0,0,1,1,1,0,1,1,0
70888000,0,0,1,1,1,0,1,1,0
70940000,0,0,1,1,1,0,1,1,0
70980000,0,0,1,1,1,0,1,1,0
71032000,0,0,1,1,1,0,1,1,0
71080000,0,0,1,1,1,0,1,1,0
71132000,0,0,1,1,1,0,1,1,0
71180000,0,0,1,1,1,0,1,1,0
71232000,0,0,1,1,1,0,1,1,0
71284000,0,0,1,1,1,0,1,1,0
71332000,0,0,1,1,1,0,1,1,0
71384000,0,0,1,1,1,0,1,1,0
71432000,0,0,1,1,1,0,1,1,0
71484000,0,0,1,1,1,0,1,1,0
71536000,0,0,1,1,1,0,1,1,0
71584000,0,0,1,1,1,0,1,1,0
71636000,0,0,1,1,1,0,1,1,0
71688000,0,0,1,1,1,0,1,1,0
71736000,0,0,1,1,1,0,1,1,0
71788000,0,0,1,1,1,0,1,1,0
71840000,0,0,1,1,1,0,1,1,0
71888000,0,0,1,1,1,0,1,1,0
71928000,0,0,1,1,1,0,1,1,0
71980000,0,0,1,1,1,0,1,1,0
72032000,0,0,1,1,1,0,1,1,0
72080000,0,0,1,1,1,0,1,1,0
72132000,0,0,1,1,1,0,1,1,0
72180000,0,0,1,1,1,0,1,1,0
72232000,0,0,1,1,1,0,1,1,0
72284000,0,0,1,1,1,0,1,1,0
72332000,0,0,1,1,1,0,1,1,0
72384000,0,0,1,1,1,0,1,1,0
72436000,0,0,1,1,1,0,1,1,0
72484000,0,0,1,1,1,0,1,1,0
72536000,0,0,1,1,1,0,1,1,0
72584000,0,0,1,1,1,0,1,1,0
72636000,0,0,1,1,1,0,1,1,0
72688000,0,0,1,1,1,0,1,1,0
72736000,0,0,1,1,1,0,1,1,0
72788000,0,0,1,1,1,0,1,1,0
72840000,0,0,1,1,1,0,1,1,0
72888000,0,0,1,1,1,0,1,1,0
72928000,0,0,1,1,1,0,1,1,0
72980000,0,0,1,1,1,0,1,1,0
73032000,0,0,1,1,1,0,1,1,0
73080000,0,0,1,1,1,0,1,1,0
73132000,0,0,1,1,1,0,1,1,0
73180000,0,0,1,1,1,0,1,1,0
73232000,0,0,1,1,1,0,1,1,0
73284000,0,0,1,1,1,0,1,1,0
73332000,0,0,1,1,1,0,1,1,0
73384000,0,0,1,1,1,0,1,1,0
73436000,0,0,1,1,1,0,1,1,0
73484000,0,0,1,1,1,0,1,1,0
73536000,0,0,1,1,1,0,1,1,0
73588000,0,0,1,1,1,0,1,1,0
73636000,0,0,1,1,1,0,1,1,0
73688000,0,0,1,1,1,0,1,1,0
73736000,0,0,1,1,1,0,1,1,0
73788000,0,0,1,1,1,0,1,1,0
73840000,0,0,1,1,1,0,1,1,0
73880000,0,0,1,1,1,0,1,1,0
73928000,0,0,1,1,1,0,1,1,0
73980000,0,0,1,1,1,0,1,1,0
74032000,0,0,1,1,1,0,1,1,0
74080000,0,0,1,1,1,0,1,1,0
74132000,0,0,1,1,1,0,1,1,0
74184000,0,0,1,1,1,0,1,1,0
74232000,0,0,1,1,1,0,1,1,0
74284000,0,0,1,1,1,0,1,1,0
74336000,0,0,1,1,1,0,1,1,0
74384000,0,0,1,1,1,0,1,1,0
74436000,0,0,1,1,1,0,1,1,0
74488000,0,0,1,1,1,0,1,1,0
74536000,0,0,1,1,1,0,1,1,0
74588000,0,0,1,1,1,0,1,1,0
74636000,0,0,1,1,1,0,1,1,0
74688000,0,0,1,1,1,0,1,1,0
74740000,0,0,1,1,1,0,1,1,0
74780000,0,0,1,1,1,0,1,1,0
74828000,0,0,1,1,1,0,1,1,0
74880000,0,0,1,1,1,0,1,1,0
74932000,0,0,1,1,1,0,1,1,0
74980000,0,0,1,1,1,0,1,1,0
75032000,0,0,1,1,1,0,1,1,0
75084000,0,0,1,1,1,0,1,1,0
75132000,0,0,1,1,1,0,1,1,0
75184000,0,0,1,1,1,0,1,1,0
75236000,0,0,1,1,1,0,1,1,0
75284000,0,0,1,1,1,0,1,1,0
75336000,0,0,1,1,1,0,1,1,0
75388000,0,0,1,1,1,0,1,1,0
75436000,0,0,1,1,1,0,1,1,0
75488000,0,0,1,1,1,0,1,1,0
75536000,0,0,1,1,1,0,1,1,0
75588000,0,0,1,1,1,0,1,1,0
75640000,0,0,1,1,1,0,1,1,0
75688000,0,0,1,1,1,0,1,1,0
75728000,0,0,1,1,1,0,1,1,0
75780000,0,0,1,1,1,0,1,1,0
75832000,0,0,1,1,1,0,1,1,0
75880000,0,0,1,1,1,0,1,1,0
75932000,0,0,1,1,1,0,1,1,0
75984000,0,0,1,1,1,0,1,1,0
76032000,0,0,1,1,1,0,1,1,0
76084000,0,0,1,1,1,0,1,1,0
76132000,0,0,1,1,1,0,1,1,0
76184000,0,0,1,1,1,0,1,1,0
76236000,0,0,1,1,1,0,1,1,0
76284000,0,0,1,1,1,0,1,1,0
76336000,0,0,1,1,1,0,1,1,0
76388000,0,0,1,1,1,0,1,1,0
76436000,0,0,1,1,1,0,1,1,0
76488000,0,0,1,1,1,0,1,1,0
76540000,0,0,1,1,1,0,1,1,0
76588000,0,0,1,1,1,0,1,1,0
76640000,0,0,1,1,1,0,1,1,0
76680000,0,0,1,1,1,0,1,1,0
76728000,0,0,1,1,1,0,1,1,0
76780000,0,0,1,1,1,0,1,1,0
76832000,0,0,1,1,1,0,1,1,0
76880000,0,0,1,1,1,0,1,1,0
76932000,0,0,1,1,1,0,1,1,0
76984000,0,0,1,1,1,0,1,1,0
77032000,0,0,1,1,1,0,1,1,0
77084000,0,0,1,1,1,0,1,1,0
77136000,0,0,1,1,1,0,1,1,0
77184000,0,0,1,1,1,0,1,1,0
77236000,0,0,1,1,1,0,1,1,0
77284000,0,0,1,1,1,0,1,1,0
77336000,0,0,1,1,1,0,1,1,0
77388000,0,0,1,1,1,0,1,1,0
77436000,0,0,1,1,1,0,1,1,0
77488000,0,0,1,1,1,0,1,1,0
77540000,0,0,1,1,1,0,1,1,0
77588000,0,0,1,1,1,0,1,1,0
77628000,0,0,1,1,1,0,1,1,0
77680000,0,0,1,1,1,0,1,1,0
77732000,0,0,1,1,1,0,1,1,0
77780000,0,0,1,1,1,0,1,1,0
77832000,0,0,1,1,1,0,1,1,0
77880000,0,0,1,1,1,0,1,1,0
77932000,0,0,1,1,1,0,1,1,0
77984000,0,0,1,1,1,0,1,1,0
78032000,0,0,1,1,1,0,1,1,0
78084000,0,0,1,1,1,0,1,1,0
78136000,0,0,1,1,1,0,1,1,0
78184000,0,0,1,1,1,0,1,1,0
78236000,0,0,1,1,1,0,1,1,0
78288000,0,0,1,1,1,0,1,1,0
78336000,0,0,1,1,1,0,1,1,0
78388000,0,0,1,1,1,0,1,1,0
78440000,0,0,1,1,1,0,1,1,0
78488000,0,0,1,1,1,0,1,1,0
78540000,0,0,1,1,1,0,1,1,0
78580000,0,0,1,1,1,0,1,1,0
78628000,0,0,1,1,1,0,1,1,0
78680000,0,0,1,1,1,0,1,1,0
78732000,0,0,1,1,1,0,1,1,0
78780000,0,0,1,1,1,0,1,1,0
78832000,0,0,1,1,1,0,1,1,0
78884000,0,0,1,1,1,0,1,1,0
78932000,0,0,1,1,1,0,1,1,0
78984000,0,0,1,1,1,0,1,1,0
79036000,0,0,1,1,1,0,1,1,0
79084000,0,0,1,1,1,0,1,1,0
79136000,0,0,1,1,1,0,1,1,0
79184000,0,0,1,1,1,0,1,1,0
79236000,0,0,1,1,1,0,1,1,0
79288000,0,0,1,1,1,0,1,1,0
79336000,0,0,1,1,1,0,1,1,0
79388000,0,0,1,1,1,0,1,1,0
79440000,0,0,1,1,1,0,1,1,0
79488000,0,0,1,1,1,0,1,1,0
79524000,0,0,1,1,1,0,1,1,0
79576000,0,0,1,1,1,0,1,1,0
79628000,0,0,1,1,1,0,1,1,0
79676000,0,0,1,1,1,0,1,1,0
79728000,0,0,1,1,1,0,1,1,0
79776000,0,0,1,1,1,0,1,1,0
79828000,0,0,1,1,1,0,1,1,0
79880000,0,0,1,1,1,0,1,1,0
79928000,0,0,1,1,1,0,1,1,0
79980000,0,0,1,1,1,0,1,1,0
80032000,0,0,1,1,1,0,1,1,0
80080000,0,0,1,1,1,0,1,1,0
80132000,0,0,1,1,1,0,1,1,0
80184000,0,0,1,1,1,0,1,1,0
80232000,0,0,1,1,1,0,1,1,0
80284000,0,0,1,1,1,0,1,1,0
80332000,0,0,1,1,1,0,1,1,0
80384000,0,0,1,1,1,0,1,1,0
80436000,0,0,1,1,1,0,1,1,0
80476000,0,0,1,1,1,0,1,1,0
80524000,0,0,1,1,1,0,1,1,0
80576000,0,0,1,1,1,0,1,1,0
80628000,0,0,1,1,1,0,1,1,0
80676000,0,0,1,1,1,0,1,1,0
80728000,0,0,1,1,1,0,1,1,0
80780000,0,0,1,1,1,0,1,1,0
80828000,0,0,1,1,1,0,1,1,0
80880000,0,0,1,1,1,0,1,1,0
80932000,0,0,1,1,1,0,1,1,0
80980000,0,0,1,1,1,0,1,1,0
81032000,0,0,1,1,1,0,1,1,0
81080000,0,0,1,1,1,0,1,1,0
81132000,0,0,1,1,1,0,1,1,0
81184000,0,0,1,1,1,0,1,1,0
81232000,0,0,1,1,1,0,1,1,0
81284000,0,0,1,1,1,0,1,1,0
81332000,0,0,1,1,1,0,1,1,0
81384000,0,0,1,1,1,0,1,1,0
81436000,0,0,1,1,1,0,1,1,0
81484000,0,0,1,1,1,0,1,1,0
81524000,0,0,1,1,1,0,1,1,0
81576000,0,0,1,1,1,0,1,1,0
81628000,0,0,1,1,1,0,1,1,0
81676000,0,0,1,1,1,0,1,1,0
81728000,0,0,1,1,1,0,1,1,0
81780000,0,0,1,1,1,0,1,1,0
81828000,0,0,1,1,1,0,1,1,0
81880000,0,0,1,1,1,0,1,1,0
81928000,0,0,1,1,1,0,1,1,0
81980000,0,0,1,1,1,0,1,1,0
82032000,0,0,1,1,1,0,1,1,0
82080000,0,0,1,1,1,0,1,1,0
82132000,0,0,1,1,1,0,1,1,0
82184000,0,0,1,1,1,0,1,1,0
82232000,0,0,1,1,1,0,1,1,0
82284000,0,0,1,1,1,0,1,1,0
82336000,0,0,1,1,1,0,1,1,0
82376000,0,0,1,1,1,0,1,1,0
82428000,0,0,1,1,1,0,1,1,0
82476000,0,0,1,1,1,0,1,1,0
82528000,0,0,1,1,1,0,1,1,0
82580000,0,0,1,1,1,0,1,1,0
82628000,0,0,1,1,1,0,1,1,0
82680000,0,0,1,1,1,0,1,1,0
82728000,0,0,1,1,1,0,1,1,0
82780000,0,0,1,1,1,0,1,1,0
82832000,0,0,1,1,1,0,1,1,0
82880000,0,0,1,1,1,0,1,1,0
82932000,0,0,1,1,1,0,1,1,0
82984000,0,0,1,1,1,0,1,1,0
83036000,0,0,1,1,1,0,1,1,0
83076000,0,0,1,1,1,0,1,1,0
83124000,0,0,1,1,1,0,1,1,0
83176000,0,0,1,1,1,0,1,1,0
83228000,0,0,1,1,1,0,1,1,0
83280000,0,0,1,1,1,0,1,1,0
83328000,0,0,1,1,1,0,1,1,0
83380000,0,0,1,1,1,0,1,1,0
83432000,0,0,1,1,1,0,1,1,0
83480000,0,0,1,1,1,0,1,1,0
83532000,0,0,1,1,1,0,1,1,0
83584000,0,0,1,1,1,0,1,1,0
83632000,0,0,1,1,1,0,1,1,0
83684000,0,0,1,1,1,0,1,1,0
83736000,0,0,1,1,1,0,1,1,0
83776000,0,0,1,1,1,0,1,1,0
83824000,0,0,1,1,1,0,1,1,0
83876000,0,0,1,1,1,0,1,1,0
83928000,0,0,1,1,1,0,1,1,0
83976000,0,0,1,1,1,0,1,1,0
84004000,0,1,0,0,0,1,0,1,1
84060000,0,1,0,0,0,1,0,1,1
84108000,0,1,0,0,0,1,0,1,1
84160000,0,1,0,0,0,1,0,1,1
84212000,0,1,0,0,0,1,0,1,1
